SU051621,51.358394,-1.927417,570,409
SS432273,51.024089,-4.236452,567,379
NZ202673,55.000299,-1.68497,642,422
SX509784,50.586706,-4.106872,558,379
SO768057,51.749956,-2.336734,578,405
TQ305437,51.178085,-0.133707,563,431
TQ459652,51.367559,0.09523,567,434
TL440992,52.571992,0.124144,591,437
SW982526,50.339136,-4.836569,555,369
SD327088,53.571911,-3.017001,616,402
SJ338127,52.708345,-2.980518,598,400
ST815830,51.546033,-2.267448,574,405
NY235121,54.498872,-3.181948,635,403
SK378665,53.194682,-1.434915,606,420
TF333616,53.135319,-0.008131,602,437
TL333209,51.871184,-0.064476,577,433
SP181200,51.878717,-1.737736,580,413
NY465053,54.440718,-2.825629,633,407
SP523525,52.168732,-1.235988,585,419
NZ425408,54.760776,-1.340287,637,425
SK626450,52.999107,-1.06794,601,424
SE236915,54.318976,-1.637925,629,420
TQ511235,50.991504,0.152348,559,434
TL645351,51.990419,0.395105,579,439
TL605075,51.743647,0.324082,574,438
NT749030,55.320859,-2.396284,650,414
TL693748,52.345564,0.484737,586,441
SU074405,51.164146,-1.894828,566,409
TQ278701,51.415955,-0.162865,568,431
TQ678359,51.098285,0.395836,561,437
TQ721405,51.138337,0.459382,562,438
ST138128,50.908664,-3.226683,563,391
SP887526,52.164986,-0.703865,584,426
NY761832,55.143004,-2.375693,646,414
SU311028,50.824355,-1.559116,558,412
SK897027,52.615107,-0.675844,593,427
ST753318,51.085428,-2.353299,565,403
SE835112,53.591168,-0.7392,613,429
TF234743,53.2518,-0.151126,605,435
TL049598,52.226854,-0.464875,585,429
NZ767169,54.541989,-0.815179,632,430
TR236402,51.117863,1.194265,560,448
SP154679,52.309441,-1.774803,589,413
SD933374,53.833251,-2.102519,620,413
TG297307,52.825263,1.408721,595,453
TQ828905,51.584133,0.637851,570,442
TA152619,54.04064,-0.241524,621,436
NY225135,54.511299,-3.197753,635,402
NY680640,54.97002,-2.500603,643,412
SO987196,51.875411,-2.019556,580,409
TQ315708,51.4214,-0.109429,568,432
SY707844,50.658982,-2.415165,556,401
SK613393,52.948025,-1.088386,600,423
SX573620,50.440912,-4.010253,555,380
NY035045,54.427181,-3.488178,634,399
TM028951,52.516458,0.988183,589,448
SD632121,53.604601,-2.556847,616,407
SS528442,51.178491,-4.106562,570,381
SS744365,51.114443,-3.795033,568,385
SP206938,52.542109,-1.696942,593,415
SX751658,50.47913,-3.760983,555,383
TL271993,52.5771,-0.125035,591,434
SD549927,54.328305,-2.694209,630,408
ST655574,51.315105,-2.495674,570,402
ST630154,50.937299,-2.527224,562,400
TM072178,51.820817,1.005761,575,446
TL678066,51.733425,0.429285,574,439
TQ314076,50.853435,-0.133909,557,430
SJ897564,53.105132,-2.154547,605,411
TF224567,53.093909,-0.172837,602,435
TF075382,52.930882,-0.4014,599,431
NZ621227,54.596104,-1.039588,633,428
SD771407,53.862447,-2.348914,621,411
NY356321,54.680261,-2.999541,638,405
SP733823,52.434206,-0.92251,590,424
TA300234,53.6913,-0.031959,614,438
NY365032,54.420696,-2.979342,633,405
SZ233957,50.760875,-1.670302,557,411
ST375060,50.850579,-2.888483,561,395
SP163392,52.051393,-1.762976,583,413
SK543536,53.07731,-1.190151,603,422
ST888984,51.684691,-2.162673,576,407
NY398120,54.500172,-2.930285,634,406
SW492382,50.191057,-5.514391,553,360
ST685893,51.602099,-2.455479,575,403
TF338742,53.248384,0.004612,605,437
SD945312,53.77754,-2.084173,618,414
SP317980,52.579333,-1.532878,593,417
TL790184,51.835947,0.597384,576,441
ST160368,51.124753,-3.200962,567,392
SP621606,52.24053,-1.091234,586,421
TF004492,53.031102,-0.503575,601,430
TQ076155,50.929364,-0.469557,559,426
SW998467,50.286686,-4.810984,554,369
SE271375,53.83349,-1.58894,619,419
SU072812,51.530109,-1.896872,573,410
TL548210,51.866534,0.247617,577,437
SP907673,52.296783,-0.670693,586,427
TQ194682,51.400709,-0.284238,568,429
SE117062,53.552738,-1.824111,613,416
SX917549,50.384444,-3.523968,553,386
SJ756962,53.462415,-2.368215,613,409
TL687247,51.895742,0.451114,577,440
SD241778,54.190769,-3.163942,628,402
SS392220,50.975364,-4.291091,566,378
SJ572350,52.911156,-2.637129,602,404
SW745406,50.222785,-5.161963,553,365
SE408035,53.527019,-1.385249,612,421
SE874256,53.719928,-0.676248,615,430
SP419926,52.530102,-1.383041,592,419
TQ546999,51.677024,0.235326,573,437
SX243765,50.562235,-4.481386,559,374
TL128946,52.538018,-0.337559,591,431
TF979136,52.684352,0.927128,592,447
SU862597,51.330311,-0.763419,567,423
TQ544660,51.372501,0.217586,567,436
NZ408478,54.823818,-1.36572,638,425
SJ587922,53.425407,-2.622222,612,406
TQ610149,50.91155,0.289494,557,436
TM025514,52.124227,0.957474,581,446
SD768048,53.539768,-2.35078,614,410
TL317733,52.342401,-0.067451,587,434
SX084681,50.481782,-4.701312,557,371
TL269223,51.885257,-0.156869,578,432
SS646422,51.163435,-3.937101,569,383
NX992125,54.498215,-3.557159,635,398
TQ494233,50.99015,0.128061,559,434
SX155896,50.677206,-4.612016,561,373
SE778838,54.244415,-0.80684,626,430
TM020344,51.971772,0.940138,578,446
TQ145719,51.434974,-0.353451,569,429
TF521569,53.088074,0.270439,601,440
SP866010,51.701508,-0.747539,575,424
SU673552,51.292403,-1.035495,567,420
SK186476,53.025808,-1.723384,603,416
SX604911,50.703195,-3.977548,560,381
NU224319,55.58067,-1.645446,654,423
SS763417,51.161592,-3.769689,569,385
SS250116,50.877791,-4.488167,565,375
SX548909,50.700026,-4.056719,560,380
SD537311,53.774607,-2.703245,619,406
TR370677,51.359322,1.403568,565,451
TL591688,52.29472,0.332298,585,439
SO609565,52.205774,-2.572843,588,403
TQ535654,51.367354,0.204407,567,436
SJ665233,52.806646,-2.49764,600,406
SZ030793,50.613852,-1.958246,555,406
TL038364,52.016759,-0.488107,581,428
NY975903,55.207377,-2.040032,647,418
SS927464,51.207152,-3.536655,570,388
TM150723,52.307124,1.153055,584,449
ST577736,51.460233,-2.609517,573,401
SJ897019,52.615214,-2.152813,595,409
TQ169915,51.610639,-0.312441,572,430
NZ315027,54.419203,-1.515299,630,422
TQ594170,50.930862,0.267671,558,435
SX539688,50.501188,-4.060758,557,379
SD907071,53.560873,-2.141109,614,412
SX709419,50.26339,-3.811942,551,382
SP624551,52.191056,-1.087854,585,421
SK591699,53.223303,-1.115505,606,424
TR250630,51.322006,1.228535,565,448
TF315398,52.939919,-0.043906,599,436
TL001285,51.946435,-0.544307,579,428
TQ911648,51.350566,0.74362,566,442
SX657775,50.58221,-3.897607,558,382
TQ957954,51.623807,0.826545,571,444
TF820150,52.702495,0.692966,593,444
ST236024,50.816541,-3.085152,561,393
TQ565914,51.600133,0.258985,571,437
TA029570,53.999217,-0.43093,620,434
SK968798,53.306737,-0.547985,607,431
SW643411,50.223298,-5.305022,554,363
NY558774,55.089491,-2.693238,646,410
SE354927,54.32908,-1.456389,629,422
SU026546,51.290973,-1.963375,568,408
TQ016674,51.396984,-0.540252,568,426
TL202276,51.93437,-0.252319,579,431
SJ747342,52.905076,-2.37685,601,408
SS834219,50.985116,-3.661811,565,386
TQ505933,51.618838,0.173236,572,436
SD378206,53.678587,-2.942358,618,403
SE217004,53.500289,-1.673575,612,418
SP181529,52.174506,-1.736002,586,413
TQ807102,50.8635,0.56711,556,439
SD626697,54.122231,-2.572947,626,409
SW776335,50.1602,-5.114418,552,365
SW817591,50.391624,-5.071876,556,366
SX785783,50.592206,-3.717163,558,384
TQ564036,50.811276,0.219288,555,435
TF032873,53.37292,-0.449533,608,432
SD191718,54.136092,-3.238939,627,401
SX959931,50.728619,-3.475599,560,387
SS954105,50.884946,-3.487642,563,388
TQ466402,51.142735,0.09504,562,434
SK078993,53.49079,-1.883147,612,415
SS977284,51.046267,-3.459994,566,389
TQ782361,51.096946,0.544313,561,439
SZ856962,50.759531,-0.787028,556,422
NZ748128,54.505434,-0.84558,631,430
SD284986,54.378286,-3.103039,632,403
SU739719,51.44172,-0.937391,570,421
NY492308,54.670137,-2.788412,637,408
SX772881,50.680022,-3.738768,559,384
SD566546,53.986056,-2.662577,624,407
SK517186,52.762972,-1.234524,597,421
SK517186,52.762972,-1.234524,597,421
TR210379,51.098221,1.155768,560,447
SD826043,53.535499,-2.263235,614,411
TL490177,51.838464,0.162023,576,436
SX695701,50.516559,-3.841369,556,382
SY005876,50.67998,-3.408962,559,388
SJ303004,52.59735,-3.029712,596,399
TR077411,51.131926,0.967934,561,445
TR077411,51.131926,0.967934,561,445
SP758686,52.310724,-0.888839,587,424
TL120824,52.428551,-0.353448,589,431
TL470402,52.041145,0.142627,580,436
SO328585,52.221039,-2.984386,589,398
SO374365,52.023817,-2.913007,585,398
SO495284,51.952233,-2.735485,583,400
SX546781,50.584943,-4.054524,558,380
SJ041025,52.612229,-3.417017,597,394
SO206905,52.507038,-3.170517,595,397
SO279696,52.320194,-3.058476,591,397
SN979768,52.380137,-3.500663,593,392
TR168596,51.294661,1.108973,564,447
NY253249,54.614148,-3.157414,637,403
TQ994558,51.266892,0.857627,564,444
TR364508,51.207877,1.383789,562,450
TR319554,51.251014,1.322456,563,449
SD893042,53.53478,-2.162144,614,412
TQ564036,50.811276,0.219288,555,435
SD899363,53.823309,-2.154144,619,413
SD787274,53.742978,-2.323663,618,411
SD422074,53.560463,-2.873303,615,404
SD717721,54.144383,-2.433946,626,410
SD493577,54.01325,-2.77441,624,406
SD422074,53.560463,-2.873303,615,404
SY211896,50.701123,-3.117886,559,392
NY421016,54.406987,-2.892739,632,406
NY421016,54.406987,-2.892739,632,406
NZ247710,55.033344,-1.614307,643,422
TL746434,52.061887,0.546282,580,441
SO614426,52.080849,-2.563945,585,403
TQ482361,51.105481,0.116212,561,434
TQ488474,51.206865,0.129446,564,434
NZ076694,55.01952,-1.881881,643,419
TQ186872,51.571638,-0.289354,571,430
SO578068,51.758734,-2.612081,579,401
TF823151,52.703292,0.697456,593,444
TM150723,52.307124,1.153055,584,449
NY421016,54.406987,-2.892739,632,406
TQ412516,51.246536,0.022379,564,433
SU058187,50.968137,-1.918056,562,408
NY546551,54.889007,-2.708497,642,409
SX764560,50.391314,-3.739437,554,383
NY345358,54.713365,-3.01743,639,405
SS642370,51.116609,-3.940857,568,383
SD787274,53.742978,-2.323663,618,411
SD899363,53.823309,-2.154144,619,413
NY946684,55.010561,-2.08518,643,417
SD862360,53.820527,-2.210336,619,412
SD787274,53.742978,-2.323663,618,411
SX967786,50.598409,-3.460219,557,387
SX878651,50.475407,-3.581856,555,385
SP274644,52.27751,-1.599081,588,415
SS433396,51.134635,-4.240361,570,379
SS776014,50.799653,-3.737529,562,384
SY082882,50.686641,-3.300157,559,390
SS618458,51.195117,-3.978505,570,383
SE222462,53.911915,-1.662765,620,419
SD899363,53.823309,-2.154144,619,413
SO576107,51.793782,-2.615455,580,401
SP083952,52.55502,-1.878268,593,413
NY312175,54.548496,-3.06434,636,404
SE117354,53.815189,-1.823015,619,417
NY465051,54.43892,-2.825593,633,407
SZ425859,50.671665,-1.399223,555,414
TQ447830,51.527809,0.085279,570,434
SD704156,53.636515,-2.448375,616,409
NY201216,54.583702,-3.237013,637,402
SU074405,51.164146,-1.894828,566,409
ST123543,51.281519,-3.258099,570,392
SX123543,50.359071,-4.639498,555,372
